"","Country","Factor","Value","type"
"2601","Mauritania","Life Expectancy",0.285349279642105,"0.285349279642105"
"2602","Mauritania","Freedom",0.0960980430245399,"0.0960980430245399"
"2603","Mauritania","Government Corruption",0.136957004666328,"0.136957004666328"
"2604","Mauritania","Generosity",0.201870024204254,"0.201870024204254"
"2605","Mauritania","GDP per Capita",0.57,"0.57"
"2606","Mauritania","Family",1.167,"1.167"
"2607","Mauritania","Life Expectancy",0.489,"0.489"
"2608","Mauritania","Freedom",0.066,"0.066"
"2609","Mauritania","Government Corruption",0.088,"0.088"
"2610","Mauritania","Generosity",0.106,"0.106"
"2611","Mauritania","GDP per Capita",0.45407,"0.45407"
"2612","Mauritania","Family",0.86908,"0.86908"
"2613","Mauritania","Life Expectancy",0.35874,"0.35874"
"2614","Mauritania","Freedom",0.24232,"0.24232"
"2615","Mauritania","Government Corruption",0.17461,"0.17461"
"2616","Mauritania","Generosity",0.219,"0.219"
"2617","Mauritania","GDP per Capita",0.557,"0.557"
"2618","Mauritania","Family",1.245,"1.245"
"2619","Mauritania","Life Expectancy",0.292,"0.292"
"2620","Mauritania","Freedom",0.129,"0.129"
"2621","Mauritania","Government Corruption",0.093,"0.093"
"2622","Mauritania","Generosity",0.134,"0.134"
"2623","Mauritania","GDP per Capita",0.61391,"0.61391"
"2624","Mauritania","Family",0.84142,"0.84142"
"2625","Mauritania","Life Expectancy",0.28639,"0.28639"
"2626","Mauritania","Freedom",0.1268,"0.1268"
"2627","Mauritania","Government Corruption",0.17955,"0.17955"
"2628","Mauritania","Generosity",0.22686,"0.22686"
"2629","Mauritius","GDP per Capita",1.12,"1.12"
"2630","Mauritius","Family",1.402,"1.402"
"2631","Mauritius","Life Expectancy",0.798,"0.798"
"2632","Mauritius","Freedom",0.498,"0.498"
"2633","Mauritius","Government Corruption",0.06,"0.06"
"2634","Mauritius","Generosity",0.215,"0.215"
"2635","Mauritius","GDP per Capita",1.14372,"1.14372"
"2636","Mauritius","Family",0.75695,"0.75695"
"2637","Mauritius","Life Expectancy",0.66189,"0.66189"
"2638","Mauritius","Freedom",0.46145,"0.46145"
"2639","Mauritius","Government Corruption",0.05203,"0.05203"
"2640","Mauritius","Generosity",0.36951,"0.36951"
"2641","Mauritius","GDP per Capita",1.00761,"1.00761"
"2642","Mauritius","Family",0.98521,"0.98521"
"2643","Mauritius","Life Expectancy",0.7095,"0.7095"
"2644","Mauritius","Freedom",0.56066,"0.56066"
"2645","Mauritius","Government Corruption",0.07521,"0.07521"
"2646","Mauritius","Generosity",0.37744,"0.37744"
"2647","Mauritius","GDP per Capita",1.18939554691315,"1.18939554691315"
"2648","Mauritius","Family",1.20956099033356,"1.20956099033356"
"2649","Mauritius","Life Expectancy",0.638007462024689,"0.638007462024689"
"2650","Mauritius","Freedom",0.491247326135635,"0.491247326135635"
"2651","Mauritius","Government Corruption",0.0421815551817417,"0.0421815551817417"
"2652","Mauritius","Generosity",0.360933750867844,"0.360933750867844"
"2653","Mauritius","GDP per Capita",1.09,"1.09"
"2654","Mauritius","Family",1.387,"1.387"
"2655","Mauritius","Life Expectancy",0.684,"0.684"
"2656","Mauritius","Freedom",0.584,"0.584"
"2657","Mauritius","Government Corruption",0.05,"0.05"
"2658","Mauritius","Generosity",0.245,"0.245"
"2659","Mexico","GDP per Capita",1.11508,"1.11508"
"2660","Mexico","Family",0.7146,"0.7146"
"2661","Mexico","Life Expectancy",0.71143,"0.71143"
"2662","Mexico","Freedom",0.37709,"0.37709"
"2663","Mexico","Government Corruption",0.18355,"0.18355"
"2664","Mexico","Generosity",0.11735,"0.11735"
"2665","Mexico","GDP per Capita",1.07,"1.07"
"2666","Mexico","Family",1.323,"1.323"
"2667","Mexico","Life Expectancy",0.861,"0.861"
"2668","Mexico","Freedom",0.433,"0.433"
"2669","Mexico","Government Corruption",0.073,"0.073"
"2670","Mexico","Generosity",0.074,"0.074"
"2671","Mexico","GDP per Capita",1.02054,"1.02054"
"2672","Mexico","Family",0.91451,"0.91451"
"2673","Mexico","Life Expectancy",0.81444,"0.81444"
"2674","Mexico","Freedom",0.48181,"0.48181"
"2675","Mexico","Government Corruption",0.21312,"0.21312"
"2676","Mexico","Generosity",0.14074,"0.14074"
"2677","Mexico","GDP per Capita",1.15318381786346,"1.15318381786346"
"2678","Mexico","Family",1.210862159729,"1.210862159729"
"2679","Mexico","Life Expectancy",0.709978997707367,"0.709978997707367"
"2680","Mexico","Freedom",0.412730008363724,"0.412730008363724"
"2681","Mexico","Government Corruption",0.132774114608765,"0.132774114608765"
"2682","Mexico","Generosity",0.120990432798862,"0.120990432798862"
"2683","Mexico","GDP per Capita",1.038,"1.038"
"2684","Mexico","Family",1.252,"1.252"
"2685","Mexico","Life Expectancy",0.761,"0.761"
"2686","Mexico","Freedom",0.479,"0.479"
"2687","Mexico","Government Corruption",0.095,"0.095"
"2688","Mexico","Generosity",0.069,"0.069"
"2689","Moldova","GDP per Capita",0.69177,"0.69177"
"2690","Moldova","Family",0.83132,"0.83132"
"2691","Moldova","Life Expectancy",0.52309,"0.52309"
"2692","Moldova","Freedom",0.25202,"0.25202"
"2693","Moldova","Government Corruption",0.01903,"0.01903"
"2694","Moldova","Generosity",0.19997,"0.19997"
"2695","Moldova","GDP per Capita",0.728870630264282,"0.728870630264282"
"2696","Moldova","Family",1.25182557106018,"1.25182557106018"
"2697","Moldova","Life Expectancy",0.589465200901031,"0.589465200901031"
"2698","Moldova","Freedom",0.240729048848152,"0.240729048848152"
"2699","Moldova","Government Corruption",0.0100912861526012,"0.0100912861526012"
"2700","Moldova","Generosity",0.208779126405716,"0.208779126405716"
"2701","Moldova","GDP per Capita",0.657,"0.657"
"2702","Moldova","Family",1.301,"1.301"
"2703","Moldova","Life Expectancy",0.62,"0.62"
"2704","Moldova","Freedom",0.232,"0.232"
"2705","Moldova","Government Corruption",0,"0"
"2706","Moldova","Generosity",0.171,"0.171"
"2707","Moldova","GDP per Capita",0.59448,"0.59448"
"2708","Moldova","Family",1.01528,"1.01528"
"2709","Moldova","Life Expectancy",0.61826,"0.61826"
"2710","Moldova","Freedom",0.32818,"0.32818"
"2711","Moldova","Government Corruption",0.01615,"0.01615"
"2712","Moldova","Generosity",0.20951,"0.20951"
"2713","Moldova","GDP per Capita",0.685,"0.685"
"2714","Moldova","Family",1.328,"1.328"
"2715","Moldova","Life Expectancy",0.739,"0.739"
"2716","Moldova","Freedom",0.245,"0.245"
"2717","Moldova","Government Corruption",0,"0"
"2718","Moldova","Generosity",0.181,"0.181"
"2719","Mongolia","GDP per Capita",1.02723586559296,"1.02723586559296"
"2720","Mongolia","Family",1.4930112361908,"1.4930112361908"
"2721","Mongolia","Life Expectancy",0.557783484458923,"0.557783484458923"
"2722","Mongolia","Freedom",0.394143968820572,"0.394143968820572"
"2723","Mongolia","Government Corruption",0.0329022891819477,"0.0329022891819477"
"2724","Mongolia","Generosity",0.338464230298996,"0.338464230298996"
"2725","Mongolia","GDP per Capita",0.82819,"0.82819"
"2726","Mongolia","Family",1.3006,"1.3006"
"2727","Mongolia","Life Expectancy",0.60268,"0.60268"
"2728","Mongolia","Freedom",0.43626,"0.43626"
"2729","Mongolia","Government Corruption",0.02666,"0.02666"
"2730","Mongolia","Generosity",0.3323,"0.3323"
"2731","Mongolia","GDP per Capita",0.98853,"0.98853"
"2732","Mongolia","Family",1.08983,"1.08983"
"2733","Mongolia","Life Expectancy",0.55469,"0.55469"
"2734","Mongolia","Freedom",0.35972,"0.35972"
"2735","Mongolia","Government Corruption",0.03285,"0.03285"
"2736","Mongolia","Generosity",0.34539,"0.34539"
"2737","Mongolia","GDP per Capita",0.914,"0.914"
"2738","Mongolia","Family",1.517,"1.517"
"2739","Mongolia","Life Expectancy",0.575,"0.575"
"2740","Mongolia","Freedom",0.395,"0.395"
"2741","Mongolia","Government Corruption",0.032,"0.032"
"2742","Mongolia","Generosity",0.253,"0.253"
"2743","Mongolia","GDP per Capita",0.948,"0.948"
"2744","Mongolia","Family",1.531,"1.531"
"2745","Mongolia","Life Expectancy",0.667,"0.667"
"2746","Mongolia","Freedom",0.317,"0.317"
"2747","Mongolia","Government Corruption",0.038,"0.038"
"2748","Mongolia","Generosity",0.235,"0.235"
"2749","Montenegro","GDP per Capita",1.12112903594971,"1.12112903594971"
"2750","Montenegro","Family",1.23837649822235,"1.23837649822235"
"2751","Montenegro","Life Expectancy",0.667464673519135,"0.667464673519135"
"2752","Montenegro","Freedom",0.194989055395126,"0.194989055395126"
"2753","Montenegro","Government Corruption",0.0881741940975189,"0.0881741940975189"
"2754","Montenegro","Generosity",0.197911024093628,"0.197911024093628"
"2755","Montenegro","GDP per Capita",1.051,"1.051"
"2756","Montenegro","Family",1.361,"1.361"
"2757","Montenegro","Life Expectancy",0.871,"0.871"
"2758","Montenegro","Freedom",0.197,"0.197"
"2759","Montenegro","Government Corruption",0.08,"0.08"
"2760","Montenegro","Generosity",0.142,"0.142"
"2761","Montenegro","GDP per Capita",1.07838,"1.07838"
"2762","Montenegro","Family",0.74173,"0.74173"
"2763","Montenegro","Life Expectancy",0.63533,"0.63533"
"2764","Montenegro","Freedom",0.15111,"0.15111"
"2765","Montenegro","Government Corruption",0.12721,"0.12721"
"2766","Montenegro","Generosity",0.17191,"0.17191"
"2767","Montenegro","GDP per Capita",1.017,"1.017"
"2768","Montenegro","Family",1.279,"1.279"
"2769","Montenegro","Life Expectancy",0.729,"0.729"
"2770","Montenegro","Freedom",0.259,"0.259"
"2771","Montenegro","Government Corruption",0.081,"0.081"
"2772","Montenegro","Generosity",0.111,"0.111"
"2773","Montenegro","GDP per Capita",0.97438,"0.97438"
"2774","Montenegro","Family",0.90557,"0.90557"
"2775","Montenegro","Life Expectancy",0.72521,"0.72521"
"2776","Montenegro","Freedom",0.1826,"0.1826"
"2777","Montenegro","Government Corruption",0.14296,"0.14296"
"2778","Montenegro","Generosity",0.1614,"0.1614"
"2779","Morocco","GDP per Capita",0.73479,"0.73479"
"2780","Morocco","Family",0.64095,"0.64095"
"2781","Morocco","Life Expectancy",0.60954,"0.60954"
"2782","Morocco","Freedom",0.41691,"0.41691"
"2783","Morocco","Government Corruption",0.08546,"0.08546"
"2784","Morocco","Generosity",0.07172,"0.07172"
"2785","Morocco","GDP per Capita",0.878114581108093,"0.878114581108093"
"2786","Morocco","Family",0.774864435195923,"0.774864435195923"
"2787","Morocco","Life Expectancy",0.59771066904068,"0.59771066904068"
"2788","Morocco","Freedom",0.408158332109451,"0.408158332109451"
"2789","Morocco","Government Corruption",0.0877631828188896,"0.0877631828188896"
"2790","Morocco","Generosity",0.0322099551558495,"0.0322099551558495"
"2791","Morocco","GDP per Capita",0.779,"0.779"
"2792","Morocco","Family",0.797,"0.797"
"2793","Morocco","Life Expectancy",0.669,"0.669"
"2794","Morocco","Freedom",0.46,"0.46"
"2795","Morocco","Government Corruption",0.074,"0.074"
"2796","Morocco","Generosity",0.026,"0.026"
"2797","Morocco","GDP per Capita",0.801,"0.801"
"2798","Morocco","Family",0.782,"0.782"
"2799","Morocco","Life Expectancy",0.782,"0.782"
"2800","Morocco","Freedom",0.418,"0.418"
"2801","Morocco","Government Corruption",0.076,"0.076"
"2802","Morocco","Generosity",0.036,"0.036"
"2803","Morocco","GDP per Capita",0.84058,"0.84058"
"2804","Morocco","Family",0.38595,"0.38595"
"2805","Morocco","Life Expectancy",0.59471,"0.59471"
"2806","Morocco","Freedom",0.25646,"0.25646"
"2807","Morocco","Government Corruption",0.08404,"0.08404"
"2808","Morocco","Generosity",0.04053,"0.04053"
"2809","Mozambique","GDP per Capita",0.234305649995804,"0.234305649995804"
"2810","Mozambique","Family",0.870701014995575,"0.870701014995575"
"2811","Mozambique","Life Expectancy",0.106654435396194,"0.106654435396194"
"2812","Mozambique","Freedom",0.480791091918945,"0.480791091918945"
"2813","Mozambique","Government Corruption",0.179436385631561,"0.179436385631561"
"2814","Mozambique","Generosity",0.322228103876114,"0.322228103876114"
"2815","Mozambique","GDP per Capita",0.08308,"0.08308"
"2816","Mozambique","Family",1.02626,"1.02626"
"2817","Mozambique","Life Expectancy",0.09131,"0.09131"
"2818","Mozambique","Freedom",0.34037,"0.34037"
"2819","Mozambique","Government Corruption",0.15603,"0.15603"
"2820","Mozambique","Generosity",0.22269,"0.22269"
"2821","Mozambique","GDP per Capita",0.198,"0.198"
"2822","Mozambique","Family",0.902,"0.902"
"2823","Mozambique","Life Expectancy",0.173,"0.173"
"2824","Mozambique","Freedom",0.531,"0.531"
"2825","Mozambique","Government Corruption",0.158,"0.158"
"2826","Mozambique","Generosity",0.206,"0.206"
"2827","Mozambique","GDP per Capita",0.204,"0.204"
"2828","Mozambique","Family",0.986,"0.986"
"2829","Mozambique","Life Expectancy",0.39,"0.39"
"2830","Mozambique","Freedom",0.494,"0.494"
"2831","Mozambique","Government Corruption",0.138,"0.138"
"2832","Mozambique","Generosity",0.197,"0.197"
"2833","Myanmar","GDP per Capita",0.71,"0.71"
"2834","Myanmar","Family",1.181,"1.181"
"2835","Myanmar","Life Expectancy",0.555,"0.555"
"2836","Myanmar","Freedom",0.525,"0.525"
"2837","Myanmar","Government Corruption",0.172,"0.172"
"2838","Myanmar","Generosity",0.566,"0.566"
"2839","Myanmar","GDP per Capita",0.682,"0.682"
"2840","Myanmar","Family",1.174,"1.174"
"2841","Myanmar","Life Expectancy",0.429,"0.429"
"2842","Myanmar","Freedom",0.58,"0.58"
"2843","Myanmar","Government Corruption",0.178,"0.178"
"2844","Myanmar","Generosity",0.598,"0.598"
"2845","Myanmar","GDP per Capita",0.27108,"0.27108"
"2846","Myanmar","Family",0.70905,"0.70905"
"2847","Myanmar","Life Expectancy",0.48246,"0.48246"
"2848","Myanmar","Freedom",0.44017,"0.44017"
"2849","Myanmar","Government Corruption",0.19034,"0.19034"
"2850","Myanmar","Generosity",0.79588,"0.79588"
"2851","Myanmar","GDP per Capita",0.367110550403595,"0.367110550403595"
"2852","Myanmar","Family",1.12323594093323,"1.12323594093323"
"2853","Myanmar","Life Expectancy",0.397522568702698,"0.397522568702698"
"2854","Myanmar","Freedom",0.514492034912109,"0.514492034912109"
"2855","Myanmar","Government Corruption",0.188816204667091,"0.188816204667091"
"2856","Myanmar","Generosity",0.838075160980225,"0.838075160980225"
"2857","Myanmar","GDP per Capita",0.34112,"0.34112"
"2858","Myanmar","Family",0.69981,"0.69981"
"2859","Myanmar","Life Expectancy",0.3988,"0.3988"
"2860","Myanmar","Freedom",0.42692,"0.42692"
"2861","Myanmar","Government Corruption",0.20243,"0.20243"
"2862","Myanmar","Generosity",0.81971,"0.81971"
"2863","Nepal","GDP per Capita",0.44626,"0.44626"
"2864","Nepal","Family",0.69699,"0.69699"
"2865","Nepal","Life Expectancy",0.50073,"0.50073"
"2866","Nepal","Freedom",0.37012,"0.37012"
"2867","Nepal","Government Corruption",0.07008,"0.07008"
"2868","Nepal","Generosity",0.3816,"0.3816"
"2869","Nepal","GDP per Capita",0.479820191860199,"0.479820191860199"
"2870","Nepal","Family",1.17928326129913,"1.17928326129913"
"2871","Nepal","Life Expectancy",0.504130780696869,"0.504130780696869"
"2872","Nepal","Freedom",0.440305948257446,"0.440305948257446"
"2873","Nepal","Government Corruption",0.0729755461215973,"0.0729755461215973"
"2874","Nepal","Generosity",0.394096165895462,"0.394096165895462"
"2875","Nepal","GDP per Capita",0.35997,"0.35997"
"2876","Nepal","Family",0.86449,"0.86449"
"2877","Nepal","Life Expectancy",0.56874,"0.56874"
"2878","Nepal","Freedom",0.38282,"0.38282"
"2879","Nepal","Government Corruption",0.05907,"0.05907"
"2880","Nepal","Generosity",0.32296,"0.32296"
"2881","Nepal","GDP per Capita",0.425,"0.425"
"2882","Nepal","Family",1.228,"1.228"
"2883","Nepal","Life Expectancy",0.539,"0.539"
"2884","Nepal","Freedom",0.526,"0.526"
"2885","Nepal","Government Corruption",0.078,"0.078"
"2886","Nepal","Generosity",0.302,"0.302"
"2887","Nepal","GDP per Capita",0.446,"0.446"
"2888","Nepal","Family",1.226,"1.226"
"2889","Nepal","Life Expectancy",0.677,"0.677"
"2890","Nepal","Freedom",0.439,"0.439"
"2891","Nepal","Government Corruption",0.089,"0.089"
"2892","Nepal","Generosity",0.285,"0.285"
"2893","Netherlands","GDP per Capita",1.46468,"1.46468"
"2894","Netherlands","Family",1.02912,"1.02912"
"2895","Netherlands","Life Expectancy",0.81231,"0.81231"
"2896","Netherlands","Freedom",0.55211,"0.55211"
"2897","Netherlands","Government Corruption",0.29927,"0.29927"
"2898","Netherlands","Generosity",0.47416,"0.47416"
"2899","Netherlands","GDP per Capita",1.32944,"1.32944"
"2900","Netherlands","Family",1.28017,"1.28017"
"2901","Netherlands","Life Expectancy",0.89284,"0.89284"
"2902","Netherlands","Freedom",0.61576,"0.61576"
"2903","Netherlands","Government Corruption",0.31814,"0.31814"
"2904","Netherlands","Generosity",0.4761,"0.4761"
"2905","Netherlands","GDP per Capita",1.50394463539124,"1.50394463539124"
"2906","Netherlands","Family",1.42893922328949,"1.42893922328949"
"2907","Netherlands","Life Expectancy",0.810696125030518,"0.810696125030518"
"2908","Netherlands","Freedom",0.585384488105774,"0.585384488105774"
"2909","Netherlands","Government Corruption",0.282661825418472,"0.282661825418472"
"2910","Netherlands","Generosity",0.470489829778671,"0.470489829778671"
"2911","Netherlands","GDP per Capita",1.361,"1.361"
"2912","Netherlands","Family",1.488,"1.488"
"2913","Netherlands","Life Expectancy",0.878,"0.878"
"2914","Netherlands","Freedom",0.638,"0.638"
"2915","Netherlands","Government Corruption",0.295,"0.295"
"2916","Netherlands","Generosity",0.333,"0.333"
"2917","Netherlands","GDP per Capita",1.396,"1.396"
"2918","Netherlands","Family",1.522,"1.522"
"2919","Netherlands","Life Expectancy",0.999,"0.999"
"2920","Netherlands","Freedom",0.557,"0.557"
"2921","Netherlands","Government Corruption",0.298,"0.298"
"2922","Netherlands","Generosity",0.322,"0.322"
"2923","New Zealand","GDP per Capita",1.40570604801178,"1.40570604801178"
"2924","New Zealand","Family",1.54819512367249,"1.54819512367249"
"2925","New Zealand","Life Expectancy",0.816759705543518,"0.816759705543518"
"2926","New Zealand","Freedom",0.614062130451202,"0.614062130451202"
"2927","New Zealand","Government Corruption",0.382816702127457,"0.382816702127457"
"2928","New Zealand","Generosity",0.500005125999451,"0.500005125999451"
"2929","New Zealand","GDP per Capita",1.268,"1.268"
"2930","New Zealand","Family",1.601,"1.601"
"2931","New Zealand","Life Expectancy",0.876,"0.876"
"2932","New Zealand","Freedom",0.669,"0.669"
"2933","New Zealand","Government Corruption",0.389,"0.389"
"2934","New Zealand","Generosity",0.365,"0.365"
"2935","New Zealand","GDP per Capita",1.36066,"1.36066"
"2936","New Zealand","Family",1.17278,"1.17278"
"2937","New Zealand","Life Expectancy",0.83096,"0.83096"
"2938","New Zealand","Freedom",0.58147,"0.58147"
"2939","New Zealand","Government Corruption",0.41904,"0.41904"
"2940","New Zealand","Generosity",0.49401,"0.49401"
"2941","New Zealand","GDP per Capita",1.25018,"1.25018"
"2942","New Zealand","Family",1.31967,"1.31967"
"2943","New Zealand","Life Expectancy",0.90837,"0.90837"
"2944","New Zealand","Freedom",0.63938,"0.63938"
"2945","New Zealand","Government Corruption",0.42922,"0.42922"
"2946","New Zealand","Generosity",0.47501,"0.47501"
"2947","New Zealand","GDP per Capita",1.303,"1.303"
"2948","New Zealand","Family",1.557,"1.557"
"2949","New Zealand","Life Expectancy",1.026,"1.026"
"2950","New Zealand","Freedom",0.585,"0.585"
"2951","New Zealand","Government Corruption",0.38,"0.38"
"2952","New Zealand","Generosity",0.33,"0.33"
"2953","Nicaragua","GDP per Capita",0.668,"0.668"
"2954","Nicaragua","Family",1.319,"1.319"
"2955","Nicaragua","Life Expectancy",0.7,"0.7"
